text,video_path,audio_path,num_frames,video_width,video_height
"The video starts with a high-angle shot overlooking a sandy beach scattered with debris and pieces of what appears to be a crashed aircraft. Two figures are seated on the sand in the foreground, casting long shadows. As the camera slowly pulls back, more of the wreckage becomes visible, including larger sections of the aircraft partially obscured by smoke and what looks like small fires burning in the distance. The background reveals a dense, dark forest, suggesting a jungle or tropical environment. The smoke becomes more prominent as the camera continues to pan and zoom out, engulfing parts of the wreckage and creating a hazy atmosphere. The shadows from the figures and other objects on the beach lengthen and shift with the camera's movement, indicating the position of the sun. The scene depicts the aftermath of a catastrophic event, with the wreckage of a large object strewn across the beach amidst a smoky, chaotic landscape. The two figures remain stationary throughout the shot.<AUDCAP>Dramatic, orchestral music plays, featuring slow, sustained strings and a powerful, slightly melancholic melody. The volume gradually increases, building tension throughout the clip, with a prominent, almost mournful string line carrying the main theme. The sound is rich and full, suggesting a cinematic score.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_121_sdr_0.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_121_sdr_0.wav,215,1638,818
"The video opens with a close-up shot of a man's hands holding a dark, glossy helmet, the surface reflecting ceiling lights. He then brings the helmet up and places it on his head, saying, <S>The Russians.<E> The camera cuts to a medium shot, focusing on his face as he adjusts the metallic, pointed helmet, which is reminiscent of Magneto's helmet from X-Men. His face is visible through the helmet's opening. He says, <S>Made me this.<E> In the background, a woman with long blonde hair, dressed in a white suit, watches him. The man turns his head to the side, still adjusting the helmet, and then looks at the woman. The video ends with a close-up of the woman, her expression serious, as the man wearing the helmet is seen from behind, his back facing the camera. <AUDCAP>A deep, clear male voice speaks with a serious and slightly contemplative tone. A subtle, low ambient hum or drone is present throughout the audio.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_039_sdr_2.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_039_sdr_2.wav,215,1638,818
"The video starts with a blonde woman from behind, wearing a white outfit, walking towards a large, oval, grey door with a circular handle, labeled 'E-06.' The walls are covered in a dark geometric pattern. She reaches the door and turns the handle, opening it. As the door opens, the interior of a submarine-like room with white walls, various pipes, and red lights becomes visible. The woman steps inside, revealing another person already in the room. A man in a dark suit quickly walks past them towards the back of the room, looking up at something on the ceiling. He raises his right hand towards a white pipe or handle on the ceiling, and a second person in a black outfit also walks into the room. The camera angle is an over-the-shoulder shot, following the woman into the submarine. The visual style is realistic.<AUDCAP>Mechanical sounds of a heavy door opening and closing, an ambient machinery hum, and a distinct clank.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_039_sdr_11.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_039_sdr_11.wav,215,1638,818
"The video starts with a medium shot of a large, old, and stately stone manor house with many windows of different sizes and shapes, indicating its age and architectural style. The sky above is partly cloudy, suggesting a mix of sun and clouds. The camera slowly pans down, revealing the manicured green lawn in front of the manor. As the camera continues to pan down, two figures come into view on the right side of the frame. One person is in a wheelchair and is being pushed by another person. The person in the wheelchair is a man wearing a dark suit. The person pushing the wheelchair is a woman wearing a dark red dress and heels. They are moving from right to left across the frame. The woman asks, <S>So, how many students do you think you'll have here once you get the academy up and running?<E> The man in the wheelchair begins to reply, <S>As many as<E> This appears to be a scene from the movie 'X-Men: First Class', featuring Charles Xavier in a wheelchair and Moira MacTaggert beside him.<AUDCAP>A clear, articulate female voice speaks with a questioning tone. A clear, articulate male voice begins to speak, cut off. Subtle, gentle ambient background sound is present.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_121_sdr_4.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_121_sdr_4.wav,214,1638,818
"The video opens with a medium shot of three individuals standing in what appears to be an indoor setting with patterned wallpaper. In the foreground, a dark-skinned man with short, dark hair, wearing a light gray polo shirt, looks directly at the camera with a serious expression. To his left and slightly behind him, a young man with short blonde hair and a dark jacket also looks intently forward. Further back and to the left of the blonde man, a young woman with long blonde hair and a light-colored top stands with a concerned expression, looking forward. As the video progresses, the dark-skinned man slowly turns his head to his right, looking towards the blonde man, while the blonde man subtly shifts his gaze to the dark-skinned man. The woman in the background remains relatively still. The camera maintains a consistent eye-level perspective throughout the shot.<AUDCAP>A low, suspenseful drone sound is present throughout the clip, which intensifies slightly before ending abruptly with a sharp, metallic sound effect.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_066_sdr_9.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_066_sdr_9.wav,165,1638,818
"A medium shot of Magneto, a character from X-Men, wearing a dark gray and silver helmet with two small red lights on either side of his head. The helmet covers his ears, mouth, and the sides of his face, revealing only his eyes and nose. He is wearing a black high-collared shirt with two silver buttons visible on the front. He is standing in what appears to be a futuristic-looking hallway or room with a large, arched doorway behind him, through which a brighter, white-paneled interior is visible. To his right, part of a light blue/gray wall is seen. The camera remains static. He says, <S>Turn the nuclear reactor to 100% output and make sure I'm not disturbed.<E><AUDCAP>A deep, calm male voice speaks clearly with a serious and authoritative tone. A low, continuous hum is present throughout the audio, likely ambient background noise from the setting, punctuated by a soft, high-pitched mechanical whirring sound that intensifies briefly before the speech ends. The audio is clean and direct, suggesting a close-up recording of the speaker.</ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_098_sdr_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_098_sdr_5.wav,122,1640,820
"The video opens with an over-the-shoulder shot of a man in a military uniform from behind, facing a blonde woman wearing a white fur hat and white coat. The background is a blurry green. The camera slowly zooms in, shifting the man slightly to the left side of the frame, revealing a bit of his face. The woman smiles and looks at the man. She has long, straight blonde hair and a white collared shirt underneath her coat. As the camera continues to zoom in, the man's face becomes more visible, revealing a mustache and a serious expression. The woman's smile remains, and she maintains eye contact with the man. The shot maintains the over-the-shoulder perspective of the man, focusing on the woman's face as she interacts with him, saying <S>in his post. He asked me to come in his place. And between you and I, honey, I'm a lot better company.<E> The man says, <S>Please come in.<E><AUDCAP>A clear, articulate female voice speaks with a confident, slightly flirtatious tone. A deep, clear male voice speaks calmly. No background music or specific sound effects are present, only the dialogue.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_056_sdr_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_056_sdr_1.wav,214,1636,818
"The video starts with a medium shot of the Lincoln Memorial. The Lincoln statue is visible on the left side of the frame, seated in a chair, with the text 'IN THIS TEMPLE AS IN THE HEARTS OF THE PEOPLE FOR WHOM HE SAVED THE UNION THE MEMORY OF ABRAHAM LINCOLN IS ENSHRINED FOREVER' inscribed on the wall behind it. On the right, large stone columns extend from the bottom to the top of the frame. The camera slowly pans down to reveal two men sitting on the steps of the memorial. The man on the left is wearing a brown leather jacket and light-colored pants, and the man on the right is wearing a light-colored suit jacket and dark pants. Both men are looking towards the left, in the direction of the Lincoln statue. The man in the leather jacket is leaning forward with his elbows on his knees, saying, <S>I can't stop thinking about the others out there.<E> <S>All those minds that I touched.<E> <S>I could feel them.<E> while the man in the suit is leaning back with his legs stretched out. The columns and the memorial are made of light-brown stone, and the lighting suggests an outdoor setting during the day.<AUDCAP>A clear, calm male voice speaks with a thoughtful and somewhat reflective tone. No other significant background sounds or music are present.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_049_sdr_4.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_049_sdr_4.wav,178,1638,818
"The video opens with a wide shot of two men, Magneto and Professor X from X-Men, sitting on wide steps in front of a large stone building. To the left, a statue of Abraham Lincoln is visible. The man on the left, Magneto, is dressed in a dark leather jacket, a black turtleneck, and off-white trousers, with dark boots. He is seated with his legs extended, facing slightly right. He says, <S>rounded up, experimented on, eliminated.<E> The man on the right, Professor X, wears a light grey jacket, a light purple shirt, and dark grey trousers. He is seated with his legs bent and crossed, facing slightly left. Between them, on the steps, there is a small chessboard with pieces. Professor X replies, <S>Not this time.<E> Both men appear to be engaged in conversation, looking at each other. Professor X continues, <S>We have common enemies, Shaw, the Russians. They need us.<E> The camera remains static throughout the shot, capturing their interaction and the grand backdrop.<AUDCAP>Two male voices engaged in calm, conversational dialogue. The first male voice (Magneto) speaks with a deliberate and somewhat melancholic tone. The second male voice (Professor X) speaks with a thoughtful and hopeful tone. No discernible background music or prominent sound effects, primarily clear speech.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_049_sdr_7.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_049_sdr_7.wav,214,1638,818
"The video opens with a medium shot of seven individuals standing outdoors, with a clear sky and trees in the background. In the foreground, facing slightly to the right, a man with short brown hair wearing a dark blue turtleneck and a brown leather jacket is visible. To his right, a woman with long blonde hair, wearing a black leather jacket, smiles and faces the man, stating, <S>felt it was a hardship softened by me.<E> To her right, another man with short brown hair, wearing a light beige trench coat, faces slightly left towards the woman. Behind these three, two men and a woman are visible. On the far left, a young man with long brown hair, wearing a grey shirt and black jacket, looks upwards. Behind the blonde-haired woman, a woman with dark brown hair and a green sweater, wearing a grey coat, looks forward. Behind the man in the trench coat, a man with short brown hair wearing glasses and a dark suit looks forward. On the far right, another young man with short blonde hair, wearing a dark jacket, also looks upwards. The man in the trench coat briefly leans in to kiss the blonde-haired woman on her right cheek. All seven individuals then look up simultaneously, as if observing something above them, and a man says, <S>Come on. Time for the tour.<E><AUDCAP>A female voice speaks calmly and clearly. A male voice speaks with a clear, assertive tone. Faint ambient outdoor sounds are present in the background.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_072_sdr_9.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_072_sdr_9.wav,183,1638,818
"The video starts with a close-up shot of a man from the chest up, with his back partially to the camera, looking over his shoulder directly at the camera. He has short, light brown hair, blue eyes, and is wearing a light-colored shirt. The background is dimly lit with blurred warm lights. The man says, <S>Manos frías.<E> The shot then cuts to a medium shot of another man, also from the chest up, pointing a handgun directly at the camera. He has dark hair, a beard, and is wearing a light blue, short-sleeved collared shirt over a white undershirt. His expression is intense. He then says, <S>Manos frías.<E> The background shows a dimly lit room with wooden walls and several framed pictures hanging on them. One of the frames on the right side of the screen has text 'CASPARTINA MIAMI'. The man is leaning forward slightly, holding the gun steady with both hands, his left arm extended and his right hand gripping the gun. The camera slowly zooms out, revealing more of the room and the man's posture, showing his full torso and legs. He remains in the same pose, pointing the gun forward, with his body slightly angled to the right.<AUDCAP>A male voice speaks loudly in Spanish with a forceful, then strained tone. A clear, sharp gun cocking sound is heard.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_024_sdr_6.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_024_sdr_6.wav,139,1642,820
"The video opens with a medium shot of a man in a black turtleneck standing on the left, looking towards the center where another man in a white lab coat adjusts a complex, wire-laden helmet on a third man. The background features large, square panels with numerous glowing red and green lights and various dials, suggesting a futuristic control room or laboratory. The man in the lab coat, wearing glasses, meticulously fits the helmet, which has many metallic protrusions and wires extending from it, onto the head of the third man, who is dressed in a light blue shirt and a grey cardigan. The man in the lab coat says, <S>Okay. Great.<E> He then asks, <S>Are you sure we can't shave your head?<E> The man with the helmet responds, <S>Don't touch my hair.<E> As the lab-coated man makes the adjustments, the man wearing the helmet looks directly forward with a serious expression. The camera maintains a medium shot throughout, focusing on the interaction between the two men and the intricate helmet, while the man in the black turtleneck observes from the side.<AUDCAP>A male voice speaks in a calm, instructional tone, followed by another male voice asking a question, then a third male voice responds firmly. A high-pitched electronic hum or whine begins and continues, indicating the operation of the device.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_044_sdr_10.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_044_sdr_10.wav,144,1638,818
"The video shows a man wearing a metallic helmet adorned with numerous wires and electrodes, standing in a large, futuristic-looking room. He is dressed in a light-colored button-up shirt and a vest. Another man, wearing a black turtleneck, stands to his right, observing him. The room's walls are made of light-colored, triangular panels that create a geodesic dome effect, with metal railings visible in the background. The lighting in the room is a mix of warm and cool tones, casting a blueish glow on the man in the helmet. The man in the black turtleneck is gesturing with his right hand as if speaking, while the man in the helmet is looking towards him. The man in the helmet says, <S>What an adorable lab rat you make Charles.<E> The man in the black turtleneck replies, <S>Exploit this for me, Hank.<E> He then adds, <S>I've been a lab rat.<E> <S>I know one when I see one.<E> The shot is a medium shot, capturing both men from the waist up. The scene is from the movie X-Men: First Class.<AUDCAP>Two male voices are speaking in a calm, clear, and conversational tone. The first speaker has a slightly mocking or teasing tone. The second speaker has a firm, direct, and slightly confident tone. There is a subtle, low ambient hum in the background throughout the scene, indicating an indoor environment.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_044_sdr_9.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_044_sdr_9.wav,154,1638,818
"The video starts with a medium shot of four people inside a large, circular, geodesic-domed room. The walls are covered in a geometric pattern of triangles. In the center of the room is a raised, circular platform with a metal railing, and within it, a blue-lit grate. To the right, two tall, gray computer cabinets are visible, illuminated by red lights and numerous small buttons and dials. A third, smaller blue console is situated between them. On the left side of the frame, a man in a light blue shirt and dark trousers stands facing the center platform. In the middle of the platform, another man in a white lab coat is talking, gesturing with his hands, stating, <S>So, uh, the electrodes connect Charles to the transmitter on the roof.<E> <S>When he picks up a mutant, his brain sends the signal through a relay.<E> To the right of the lab-coated man, a woman with long blonde hair, wearing a black top and a black and white polka dot skirt, stands with her back to the camera, looking towards the computer consoles. To her right, another man in a black long-sleeved shirt and dark trousers also stands with his back to the camera, looking at the computer consoles. As the video progresses, the man in the light blue shirt walks to the circular platform and leans on the railing, looking towards the computer consoles. The man in the lab coat walks around the platform to the computer consoles, continuing, <S>And then the coordinates of their location—<E> The woman and the man in black remain in their positions, facing the consoles. A complex tangle of wires and machinery hangs from the ceiling above the computer consoles.<AUDCAP>A clear, calm male voice speaks in an informative and explanatory tone, with a slight pause and ""uh"" at the beginning of the first sentence. A consistent, low-level hum of electronic equipment or machinery is audible throughout the scene.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_044_sdr_6.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_044_sdr_6.wav,215,1638,818
"The video starts with a medium shot inside a large, domed, futuristic chamber with a metallic, triangular-patterned ceiling. The floor is made of grated metal with a circular, blue-lit platform in the center. A man in a white shirt and vest is walking up a metal staircase on the left side of the frame. Another man in a white lab coat stands near the center platform, looking up at a complex, wired apparatus suspended from the ceiling. A woman in a black top and a patterned skirt follows the first man up the stairs, and a fourth man, wearing a black long-sleeved shirt, appears at the bottom of the stairs. As the first man reaches the top of the stairs, he turns to face the man in the lab coat and says, <S>Aya.<E> He then adds, <S>I call it Cerebro.<E> The man in the black shirt looks up and says, <S>You.<E> The man in the white shirt asks, <S>Is in the Spanish for brain?<E> The man in the lab coat replies, <S>Yes.<E> The woman walks past the man in the white shirt and then past the man in the black shirt, stopping near the center platform. The man in the black shirt then walks to the bottom of the stairs and looks up at the ceiling. The man in the white shirt says, <S>Okay, so, the...<E> The man in the lab coat gestures with his hand as if explaining something. The wired apparatus above the center platform glows with blue light. The camera captures the scene from a slightly elevated angle, providing a clear view of all four individuals and the surrounding futuristic environment.<AUDCAP>Multiple male voices speaking clearly and directly with an even, informative tone. There is a low, consistent ambient hum throughout the scene.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_044_sdr_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_044_sdr_5.wav,214,1638,818
"The video opens with a medium shot of two men, one on the left in a grey coat and the other on the right in a grey hooded sweatshirt, facing each other against a cloudy sky. The man on the left has short, dark hair, and the man on the right has reddish-brown hair. They both look at each other. <S>What?<E> <S>You know what you were thinking to say.<E> The scene then transitions to a close-up of a person's hand, wearing a grey knitted sweater, placing a black tape diagonally across the torso of a white, armless mannequin. The tape forms an 'X' shape on the mannequin's chest and abdomen. The camera then pulls back to a wide shot, revealing the full mannequin with the black 'X' marked on it, positioned in the center of the frame. <S>Wonderful work, Hank. Thank you very much.<E> <S>All right, Alex, I want you to hit the<E> The man who placed the tape stands to the left of the mannequin, and another man, wearing a dark blue cardigan, stands to the right. The background is a dark, textured wall. The mannequin's head is bald, and its face is visible, with painted red lips.<AUDCAP>Multiple male voices, clear and conversational. The first voice asks a question with a slightly surprised tone. The second voice is calm and explanatory. The third voice is appreciative and polite. The fourth voice is instructional and confident, cutting off before the sentence is complete. A subtle, low ambient hum or slight background noise is present throughout, typical of an indoor environment, which transitions to a brief moment of silence towards the end.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_079_sdr_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_079_sdr_5.wav,171,1636,818
"The video starts with a low-angle shot of a large, dark aircraft flying just above a vast expanse of water under a cloudy sky. The aircraft's landing gear is visible as it extends downward. As the camera zooms in, a man in a yellow and black uniform is seen emerging from the underbelly of the plane, standing on the extended landing gear. He carefully steps onto the landing gear, looking around as the plane continues to fly over the water. The man, who is Magneto from X-Men, is shown in a medium shot, looking intensely at something off-screen while holding onto a part of the aircraft's undercarriage.<AUDCAP>The sound of a powerful jet engine accompanies a dramatic and heroic orchestral score, featuring strong percussion and sweeping strings that build tension and an epic mood.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_100_sdr_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_100_sdr_5.wav,215,1638,818
"The video starts with a low-angle shot of a large, black stealth aircraft, likely an SR-71 Blackbird, flying low over a dark blue ocean. Several naval ships are visible in the distance on the water. The aircraft's landing gear slowly descends as it approaches the water. As the camera angle shifts to directly underneath the aircraft, a male figure is revealed clinging to the underside of the plane, specifically to the landing gear struts between the main wheels. The man is wearing a yellow and black vest over a dark suit, and his hair is dark. He carefully looks around and appears to be in the process of dismounting or preparing to dismount from the aircraft, with the sea still visible below. This scene is from the movie X-Men: First Class.<AUDCAP>Dramatic, suspenseful orchestral music plays with prominent strings and brass, accompanied by a subtle aircraft engine sound.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_100_sdr_4.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_100_sdr_4.wav,214,1638,818
"The video starts with a medium shot of a group of seven characters from X-Men: First Class standing outdoors on a gravel path, looking upwards and to the right. In the foreground, from left to right, are three men. The man on the far left has reddish-brown hair and is wearing a gray jacket over a light-colored shirt, with his arms crossed. Next to him, a man with dark hair, wearing a dark blue turtleneck and a brown leather jacket, stands prominently in the center. To his right, a man with brown hair, wearing a light-colored trench coat over a blue shirt, stands slightly to the right, looking up and smiling. The man in the trench coat says, <S>This is yours.<E> The man in the leather jacket replies, <S>No.<E> The man in the trench coat adds, <S>It's ours.<E> Behind them, from left to right, are three more characters. A woman with blonde hair is partially visible behind the man in the leather jacket. Next to her, a woman with dark hair, wearing a dark gray coat with a green turtleneck, stands behind the man in the trench coat. To the right, behind the woman in the gray coat, a man with dark hair and glasses is visible, looking up. Further to the right, another man with light-colored hair is visible, also looking upwards. The background features a large green lawn with trees and a building in the distance, under a bright sky with scattered clouds. The camera remains static throughout the video.<AUDCAP>A clear, gentle male voice states, then a firm male voice replies, followed by the first male voice stating again. A sharp electrical zap sound effect is heard at the end.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_072_sdr_6.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_072_sdr_6.wav,152,1638,818
"The video starts with a full shot of a man in a military uniform standing on a green lit stage in front of a giant screen displaying a map of the Caribbean, including Cuba, the Bahamas, and Florida. He is holding a stick and pointing at Cuba. Another man in military uniform stands to the right side of the screen. The man on the left then says, <S>We have a week before the ship hits the coast.<E> He then turns to his left, takes a step, and points the stick to a line on the map labeled 'INTERDICTION LINE' on the right side of the screen. He then turns back to his right, takes another step, and points at the center of the map. He says, <S>Our fleet can be on this line when the Russian missile ship arrives.<E> He is wearing a name tag that reads 'GENERAL WILLIAM M. O'MEARA' and a medal on his left chest. The map shows various locations like Miami, Key West, Havana, Nassau, and Guantanamo, and an accompanying display of text data with labels such as 'NOVEMBER A-6,' 'BRAVO G-12,' and 'FOXTROT G-17.' He then looks directly at the camera, then points the stick toward the right side of the screen where the text data is shown. He lowers the stick and holds it with both hands as he walks toward the camera. He points the stick towards the bottom right of the screen. He then lowers the stick and takes a step to his left. The shot remains a full shot of the scene.<AUDCAP>A clear, commanding male voice speaks with a serious tone, no background music or significant sound effects are present, suggesting a quiet, professional briefing room environment.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_072_sdr_2.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_072_sdr_2.wav,156,1638,818
"The video starts with a group of six individuals, three men and three women, standing with their backs to the camera, facing a large, ornate stone mansion with numerous windows. They are positioned on a gravel path that extends from a set of stone steps towards the mansion. To their left is a small green tree, and to their right is a conical shaped bush. The camera then slowly pans up, revealing more of the mansion's intricate architecture, including multiple towers and spires, against a clear blue sky. The mansion is surrounded by well-maintained green lawns on either side of the gravel path. The camera continues to pan upwards until the entire height of the mansion is visible. A male voice says, <S>Lastly.<E><AUDCAP>Dramatic, orchestral background music plays throughout, building a grand and somewhat mysterious atmosphere. A clear, articulate male voice speaks with a neutral tone.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_072_sdr_7.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_072_sdr_7.wav,139,1638,818
"The video starts with a full shot of a man walking forward, dressed in a black suit with four buttons on his chest and a black helmet on his head. His skin is blue. The man walks out of a room into a hallway where the floor is made of blue glass with geometric patterns. The blue glow of the floor highlights the blue skin of the man. As the man walks, a reflection of himself and two other men in black suits and black helmets appear on either side, walking parallel to him. The man continues to walk forward, and the reflections also walk forward. The man's blue skin and the blue glow of the floor are prominent throughout the video, creating a strong visual theme. The video ends with the man's reflection appearing directly in front of him.<AUDCAP>The audio features a low, persistent hum and distinct metallic clanking sounds, creating an atmospheric, somewhat mechanical and potentially futuristic ambiance.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_100_sdr_0.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_100_sdr_0.wav,144,1638,818
"The video opens with a wide shot of a large, white, geodesic dome structure, resembling a golf ball, situated in the middle of a vast green field. The dome is elevated on a concrete base, and several small antennas or protrusions are visible on its surface. In the background, a dense line of green trees stretches across the horizon under a clear blue sky with sparse white clouds. A chain-link fence encloses the area around the dome, and what appears to be another antenna or tower is visible to the right. The camera then performs a slow dolly shot, moving backward and revealing the interior of a room through a large window. Two men become visible in the foreground, seated at a desk, their backs to the camera. The man on the left wears a dark suit, while the man on the right wears a light blue shirt. The desk is cluttered with various office items, including papers, pens, and metallic, sphere-shaped objects. The shot shifts from an exterior view of the dome to an interior perspective, looking out at the dome through the window. This shot allows for a clear view of the dome and its surroundings while subtly introducing the characters within the room. A male voice says, <S>d into a transmitter. It's designed to amplify brain waves, so it could enhance your telepathic powers. Help us find other mutants for our division.<E><AUDCAP>A clear, calm male voice speaks in an informative and slightly persuasive tone. A subtle, low ambient hum is present in the background, consistent with a quiet indoor environment. No other distinct sound effects or music are heard.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_043_sdr_3.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_043_sdr_3.wav,214,1638,818
"The video starts with a split screen featuring three distinct shots. The upper left shot shows a close-up of a young man with light brown hair, his mouth slightly open, looking towards the right. Another man's back is visible on the right side of this shot. Below, in the lower left, a woman with long dark brown hair smiles slightly, looking towards the left. The right side of the screen shows a wide shot of two men running down a dirt path through a grassy area surrounded by trees. The scene then transitions to another split screen. The top shot shows the two men from the previous scene, seen from behind, walking towards a large, ornate building. The woman's smiling face remains in the bottom left. The bottom right shot continues to show the two men running down the dirt path. The man with dark brown hair states, <S>In each of us, two natures are at war.<E> The video then transitions to a two-shot of the two men, now standing on the path. The man on the left, with light brown hair, looks to his left, while the man on the right, with dark brown hair, looks at him and smiles, appearing to be speaking. The man with light brown hair replies, <S>Robert Louis Stevenson, Jekyll and Hyde.<E> The man with dark brown hair then says, <S>Tolstoy.<E> The background features lush green foliage and a stone structure. The final shot is a two-shot of the two men, both looking forward. The man on the left has a neutral expression, while the man on the right continues to smile. The man with dark brown hair then adds, <S>He wasn't really a fan of Tolstoy.<E> The background remains the same, with green foliage and a hint of the stone structure.<AUDCAP>Footsteps running on a dirt path. Two clear, male voices are speaking: one with an animated and playful tone, the other with a calm and direct tone. Ambient outdoor sounds are present in the background.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_075_sdr_7.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_075_sdr_7.wav,214,1638,818
"The video starts with a split-screen of four views, all showing scenes from 'X-Men: First Class'. The top-left panel shows a medium shot of Charles Xavier and Hank McCoy walking, with Charles looking at Hank. The top-right panel shows a close-up, over-the-shoulder shot of Charles Xavier walking, with a building in the background. The bottom-left panel shows a medium shot of Hank McCoy and Charles Xavier walking in a garden. The bottom-right panel shows a medium shot of Charles Xavier and Hank McCoy running through the garden. Then, the video transitions to a full-screen shot of Hank McCoy and Charles Xavier walking in a garden. Both are wearing grey hoodies. Hank is on the left, looking straight ahead, while Charles is on the right, looking at Hank and says, <S>Robert Louis Stevenson, Jekyll and Hyde.<E> The background consists of green bushes and trees, with a stone pillar visible behind Hank. The camera follows them as they walk. As they continue to walk, Hank says, <S>Talk, Marx.<E> Charles replies, <S>Sorry, it wasn't really about good and evil though, was it, I think? It was about man's animal nature and his struggle to control it, to conform.<E> The shot remains a medium shot, with the two men walking past green foliage. <AUDCAP>Two male voices, conversational and clear. Charles speaks with a calm, explanatory tone. Hank speaks with a slightly teasing tone. Background sound of footsteps on a path and subtle outdoor ambiance.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/36d56471e22026de29dc_075_sdr_8.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/36d56471e22026de29dc_075_sdr_8.wav,215,1638,818
