text,path,num_frames
"The video shows a medium shot of Wolverine from X-Men Origins: Wolverine, a male character with dark hair and a black jacket, kneeling on snow-covered ground. He is facing a man, who is tied with chains, with a short beard and dressed in a dark gray jacket. Wolverine is holding the man's neck with his left hand. The man looks up and then turns to his left, shouting, with a mountainous background visible behind him. The shot is set against a backdrop of snow-covered mountains under a cloudy sky. The camera is positioned slightly above the subjects, looking down, and there are metallic parts of a plane visible at the top of the frame, hinting at an outdoor, high-altitude setting.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_103_sdr_3.mp4,123
"The video starts with a close-up, low-angle shot of a young boy running barefoot on a snow-covered ground, his feet briefly touching the cold surface. He falls forward onto his hands and knees. A man wearing dark clothing quickly approaches from the left side of the frame and lifts the boy to his feet. The camera then shifts to an over-the-shoulder shot, looking from behind the man and the boy, as they join a group of approximately eight to ten other individuals who are running across the snowy terrain towards a large, frozen body of water. In the background, majestic snow-capped mountains rise prominently under an overcast sky. The group of people, dressed in various winter clothing, continues to run away from the camera, heading towards the distant lake and mountains.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_110_sdr_5.mp4,119
"The video opens with a static wide shot of a snowy, medieval-style archway. Snow-covered, rocky debris is piled in the foreground, with flakes of snow visible in the air. The archway itself appears to be made of dark wood, with small, gridded windows set within its solid structure. A gap in the archway, on the right side, reveals a glimpse of a dark, interior space, with icicles hanging from the top of the opening. As the video progresses, a man with dark hair emerges from the dark interior, his face visible in the opening, and he looks out towards the viewer.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_006_sdr_9.mp4,98
"The video starts with a medium shot of Wolverine from X-Men standing outdoors in a misty, blue-tinged environment, facing slightly to his left while looking directly at the camera. He is wearing a dark leather jacket over a dark button-up shirt and has his signature Wolverine hairstyle with sideburns and a beard. In the background, there are blurred dark shapes that resemble trees or foliage on the right side of the frame, with the rest of the background being a soft, light blue, suggesting a cloudy or foggy sky. Wolverine remains still, his expression serious, throughout the entire video clip.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_006_sdr_6.mp4,80
"The video starts with a close-up of a person's hands holding an MP5 submachine gun on the left side of the frame. In the center, a man wearing a white shirt with black pants and a black belt, possibly a security guard or police officer, stands with his back to the camera. He holds a pistol with both hands, aiming it forward. Another man, dressed in a dark suit, stands to the right of the first man, also with his back to the camera. He appears to be bending forward, possibly trying to access something or ducking. On the far right, another person's hands are visible holding a pistol, also aiming it forward. The background is a room with light-colored walls and wainscoting. There is a painting hanging on the wall between the two men, and a grandfather clock is visible next to the man in the suit. A white armchair with blue stripes is to the left of the man in the white shirt, and a couch with pillows and a table with flowers and a lamp are on the right.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_004_sdr_0.mp4,58
"The video starts with a close-up shot of Professor X, a bald man, from the X-Men film series, wearing a white shirt and a blue suit jacket with a light-colored tie. His head is slightly bowed, and his eyes are closed. As the video progresses, he slowly lifts his head and opens his eyes, revealing a tear rolling down his left cheek. The background is dimly lit, with a window on the left side of the frame showing blurred greenery outside, and a bookshelf with red books visible on the right side. The overall visual style is realistic.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_063_sdr_9.mp4,142
"The video opens with a medium shot of Wolverine's back as he reaches out with his left hand towards a light blue, bubbly, and misty surface. He turns his head slightly to the left, revealing the side of his face. His sideburns and dark hair are visible. Then, the camera shifts to a medium shot of Wolverine's face, looking to his left with a serious expression. His eyes are wide open, and his mouth is slightly agape. A small white mark is visible on his nose, and his thick sideburns frame his face. He is shown in front of the light blue, misty background. The shot then returns to a medium shot of Wolverine's back, as he looks forward into the light blue misty background.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_042_sdr_0.mp4,91
"The video opens with a medium shot of Wolverine, a character from X-Men, wearing a black and yellow leather jacket, as a young boy in a dark blue long-sleeved shirt is being held by Wolverine in front of him. Wolverine is looking forward and talking to someone off-camera, while the boy looks up at him. The camera then slightly zooms out and pans to the right, showing Wolverine's profile as he looks to the right. The boy is looking up at Wolverine. The background features a snowy, mountainous landscape and a green fir tree on the right. Wolverine's facial hair is prominent, and his hair is styled to stand up. The shot then transitions to an over-the-shoulder view of Wolverine, with the boy's arm resting on his back. Wolverine turns to his right, walking away from the camera. The boy's face is obscured, but his arm and shoulder are visible as he leans on Wolverine's back. The snowy mountains remain in the background, with the fir tree still visible on the right side of the frame.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_112_sdr_7.mp4,163
"The video opens with a medium shot of Wolverine from X-Men Origins: Wolverine, a character portrayed by Hugh Jackman, sitting on a snowy mountain with a young boy lying in his arms. Wolverine, clad in a black and gold suit, looks forward with a serious expression, while the boy, wearing a dark blue long-sleeved shirt and light blue patterned pants, rests his head against Wolverine's chest. In the background, snow-covered mountains are visible, along with green pine trees scattered across the landscape. The shot remains static throughout, focusing on the two characters and their surroundings.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_112_sdr_5.mp4,183
"The video starts with a medium shot of a man with a beard, wearing a green coat, sitting on the snow-covered ground, looking towards the left side of the frame. He is positioned under a large, gray structure, possibly part of an aircraft or building. In the background, there is a snowy landscape with some rocks and trees in the distance. As the video progresses, a figure in a blue, form-fitting suit walks from the left side of the frame towards the right. Simultaneously, another figure in a dark coat and trousers, holding a red garment, walks from the background towards the foreground, also moving right. Both figures approach the man sitting on the ground, as the camera slowly zooms out, revealing more of the snowy environment and the dark green trees in the background. The man remains seated, observing the approaching figures. The scene appears to be set in a cold, natural environment, possibly a forest or mountainous area covered in snow. The blue figure is identified as Mystique and the man with the red garment as Magneto, from the X-Men franchise.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_106_sdr_6.mp4,154
"The video starts with a stealthy-looking black aircraft partially obscured by tall, dark green pine trees, positioned in front of a snow-capped mountain under a light blue sky. As the camera pans slightly to the left and tilts up, the aircraft, resembling an advanced military jet, gradually emerges from behind the trees, revealing its sleek design and twin engines mounted on its tail. It appears to be flying low, just above the treeline, moving towards the left side of the frame as the mountains and trees recede into the background. The aircraft is rendered with realistic textures and lighting, contributing to a visually striking scene.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_110_sdr_11.mp4,60
"The video opens with a medium shot of Jean Grey from the X-Men franchise, a woman with shoulder-length reddish-brown hair and a black leather-like jacket, looking towards the left side of the frame with a concerned expression. Standing next to her and slightly behind her right shoulder is Cyclops, a man with short, dark, messy hair, wearing a black leather-like jacket and a silver and red visor that covers his eyes. He is also looking to the left with a distressed look on his face. His right arm is bent at the elbow, with his hand resting on Jean Grey's left shoulder, as if he is leaning on her or being supported by her. The background is a blurry expanse of white, suggesting a snowy or icy environment. In the bottom right corner of the frame, a small portion of another person's head with dark hair is visible, facing towards the right.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_110_sdr_9.mp4,64
"The video starts with a wide shot of a snowy landscape with a dense line of pine trees in the background under a cloudy sky. Snowflakes fall gently in the foreground. As the camera pans slightly to the right, a group of people emerges from behind a snowdrift in the midground, walking towards the viewer. The group consists of seven individuals, varying in age and gender. They are dressed in winter clothing. As they approach, the camera continues to pan right, keeping them centered in the frame. The people walk across the snowy field, their figures becoming clearer as they move closer to the foreground. The video ends with the group of people walking towards the camera in a snowy environment with pine trees in the background.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_110_sdr_4.mp4,140
"The video starts with a close-up shot of a snow-covered sign embedded in a wall, also covered in snow. The sign, which appears to be made of metal, has raised lettering. The text on the sign reads ""ALKALI LAKE INDUSTRIAL COMPLEX"" at the top, followed by ""DEPARTMENT OF ENERGY"" and ""NATURAL RESOURCES"" below it. Further down, there are two more lines of smaller text, partially obscured by snow, that appear to be names or titles. The overall visual style is cold and desolate, emphasized by the heavy layer of snow on both the sign and the surrounding wall.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_006_sdr_8.mp4,114
"The video starts with a medium shot of a person with a backpack walking away from the camera in a snowy environment. The person, dressed in dark clothing, walks towards a large, icy structure that resembles a fortified entrance or gate. The structure is covered in snow and ice, with icicles hanging from its upper parts. As the person walks forward, the perspective subtly shifts, giving the impression of a slow push-in or dolly shot. The snow-covered ground extends towards the structure, revealing tracks left by the person's footsteps. On either side of the path, various objects covered in snow are visible, including what appears to be a large, circular, fan-like object on the left and a barrel-like object and some frozen, twisted branches on the right. The person continues to walk into the dimly lit entrance of the structure, which appears to be a passageway leading deeper inside. The overall visual style is realistic, conveying a cold, desolate atmosphere.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_006_sdr_7.mp4,149
"The video begins with a high-angle shot showcasing a large, multi-story house nestled among a dense forest of green-leafed trees. The house features a gray-tiled roof and multiple chimneys, typical of older, larger residences. The trees partially obscure the view of the house, particularly its lower sections, with their vibrant green foliage. As the video progresses, the camera slowly zooms in and pans slightly to the right, revealing more of the house's roofline and the surrounding trees. The sunlight creates distinct shadows on the roof, highlighting its architectural details. The movement is smooth and deliberate, offering a detailed aerial perspective of the property.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_122_sdr_2.mp4,142
"The video starts with a medium shot of a man in a black suit pointing a pistol forward with his right hand. To his right, a man with dark skin, wearing a white shirt and black suit, is crouched down on a wooden table, with a long, thin, black tail extending upwards from his back. To the right of the crouching man, an older man in a black suit is also crouching down. To the right of the older man, another man in a black suit is flying horizontally through the air with his legs raised and his head lowered. In the background, there are two large windows with light brown curtains. Then, the man in the white shirt and black suit, who was crouching, stands up on the table, still with his tail extended upwards. The man in the black suit pointing the pistol, and the older man in the black suit, are still in their previous positions. To the right, another man in a black suit is falling through the air. In the background, the windows and curtains remain visible. The video ends with a low-angle medium shot, where the man in the white shirt and black suit is now partially visible from the chest down, and the man who was falling through the air is falling head-first towards the camera. The man in the black suit pointing the pistol is now looking forward with his mouth open. The older man in the black suit is looking towards the man with the tail. In the background, there are two large windows, one of which has an American flag to its right. This scene is from the movie X-Men 2.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_004_sdr_4.mp4,49
"The video starts with a close-up shot of a young man with blonde, wavy hair and blue eyes, looking forward with a serious expression. He is wearing a dark, knitted sweater. Behind him, two police cars are parked on a grassy area, appearing damaged with shattered windows and some charring on their bodies. The police car on the left has ""police"" and ""911"" written on its side. In the background, a house and a car are visible. As the camera pulls back, the young man turns his back to the camera and begins to run forward. In the background, another young man in a white T-shirt and a young woman are seen running away from the scene.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_063_sdr_2.mp4,48
"The video opens with a close-up shot of Wolverine, a male character from X-Men, looking directly at the camera with a serious expression. He is positioned in the lower right portion of the frame, with his right shoulder and the side of his head visible, suggesting he is looking over his shoulder. He has short, dark, somewhat disheveled hair and distinctive sideburns. He is wearing a dark, possibly leather, jacket. The background is softly lit with a light blue hue, indicating a light source behind him. The camera then slightly pans to the left, showing more of Wolverine's profile as he turns his head to look to his left. He then quickly turns back to face the camera, maintaining his intense gaze, and slightly opens his mouth as if about to speak. The lighting remains consistent throughout the shot.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_113_sdr_4.mp4,94
"The video starts with a close-up shot of the back of a man's head, showing his dark hair and a white shirt. The background is blurred, showing green foliage and what appears to be a large, dark, triangular object. As the camera quickly pans to the right, it reveals a chaotic scene: a white and black police car, marked with ""911"" on the side, is overturned in a grassy area, and a person lies on the ground nearby. Another man, wearing a gray shirt, runs towards the left side of the frame. The camera then stabilizes on a young man in a dark turtleneck sweater, standing in the foreground, looking directly at the camera with a serious expression. Behind him, two police cars are visible, one overturned and another parked upright. Several people are scattered around the scene, some running, others lying on the ground. A large, dark, triangular aircraft, possibly a stealth bomber, is partially visible in the background, suggesting a crash or emergency landing.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_063_sdr_0.mp4,82
"The video shows a scene from the movie 'Scary Movie 3'. The video starts with a wide shot of a room with three men, two of whom are holding guns, and black smoke emanating from two windows. Then, the camera cuts to a medium shot as one man is thrown into the air, while a second man fires a gun. The camera cuts to a different angle, showing another man being thrown backward through the air over a couch, with black smoke around him, while two other men fire their guns. The camera then cuts to a close-up of a man in a black tactical suit holding a machine gun and looking around nervously. Finally, the camera cuts to another close-up of the man in the tactical suit, now pointing his gun at another man who is lying on the floor, covered in black smoke and seemingly unconscious.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_004_sdr_3.mp4,161
"The video starts with a medium shot of three people, two males and one female, looking out a window. The camera gradually zooms out, revealing the upper portion of a house with a shingled roof. The window is positioned in the center, allowing a clear view of the three individuals inside. The male on the right, wearing a light-colored long-sleeved shirt, is facing forward, looking out. To his left, another male in a dark top is visible, with his arm slightly raised and pointing. Next to him, on the far left, a female is also looking out the window, partially obscured by a reflection on the glass. The sky outside appears blue, suggesting daytime. The house is clad with horizontal wooden siding. The camera's movement is a slow, continuous zoom-out, revealing more of the house exterior.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_063_sdr_3.mp4,105
"The video opens with a medium shot of a woman with dark hair pulled back in a ponytail, looking slightly to her right. She has dark eye makeup and dark lipstick. Her expression is serious as she looks forward. The background is dimly lit and appears to be a muted green or gray wall. As the video progresses, a man's shoulder and the side of his head, wearing a light-colored shirt, enter the frame from the left, partially obscuring the woman's face from a frontal view. The woman's eyes then shift, following something or someone to her right as her head slightly turns in that direction. The shot remains a medium shot on the woman's face throughout the clip, with the man's presence briefly interrupting the clear view of her face. The lighting is dim, casting shadows on her face and the surrounding environment.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_048_sdr_9.mp4,56
"The video presents a high-angle shot, looking down at a turbulent body of water, which appears to be a river or canal. The water is agitated, with numerous white splashes and foamy patches indicating strong currents or a rapid flow. To the right side of the frame, a dark, cracked concrete or stone wall is visible, serving as a boundary for the water. A narrow, dark wooden or metallic structure, possibly a pier or a similar barrier, extends from the bottom of the frame towards the top along the right side, separating the water from the wall. The movement of the water is dynamic, with splashes and waves constantly forming and dissipating. The overall visual style is realistic.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_115_sdr_2.mp4,53
"The video opens with a static high-angle shot capturing a massive concrete structure, likely a dam or floodgate, partially destroyed. The main subject is the broken concrete, which appears to have been forcefully breached, allowing a large volume of white, foamy water to cascade through the opening. The water, churned and turbulent, crashes downwards, creating a substantial splash zone at the bottom of the frame. The background consists of the intact parts of the concrete structure and the steady flow of water at a higher level, suggesting a river or reservoir. The visual style is realistic, emphasizing the destructive power of the water.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_115_sdr_4.mp4,47
"The video opens with a close-up, low-angle shot of a man lying on his back, partially covered in chains. His head and upper body are visible, and his face shows an expression of distress. The man has a beard and mustache, and his skin appears pale with some red marks. The background consists of a dark, grey, concrete-like structure. The camera slowly zooms in on the man's face. Suddenly, the shot transitions to an extreme close-up of the man's face, which quickly blurs out as the perspective shifts rapidly. The scene then cuts to a wide shot of a dense forest with tall, dark evergreen trees, viewed from a slightly low angle looking upwards. A strong, sudden gust of wind or an explosion-like force sweeps through the trees from the right side of the frame, causing a large cloud of white mist or smoke to engulf the forest. The mist quickly fills the entire screen, obscuring the trees completely, and the video ends with the screen filled with the hazy white substance.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_115_sdr_5.mp4,182
"The video opens with a black military aircraft, resembling a Lockheed SR-71 Blackbird, hovering at an angle in a suburban environment, viewed through a narrow, dark vertical opening. The aircraft is mostly visible against a cloudy sky and a backdrop of tall, lush green trees. As the camera pans down, more of the aircraft comes into view, revealing its underside and the landing gear deployed. The shot continues to pan down, revealing two white police cars, one of which is overturned, on a residential street. The police car that is not overturned has the word ""POLICE"" visible on its side. As the shot progresses, two individuals are seen lying on the ground near the overturned car, suggesting the aftermath of a chaotic event. The aircraft remains stationary in the air throughout the shot, dominating the upper part of the frame.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_062_sdr_2.mp4,136
"The video starts with Wolverine, a male figure from X-Men, in a medium shot, turning his head to the left to face the camera. He wears a white tank top and has visible bloodstains on his right shoulder and chest. His hair is dark and spiky, and he has a beard. To the right of Wolverine, a blurred shadow of a larger, broader figure is cast on a textured, light blue background. This shadow takes up the majority of the right side of the frame, with its head and shoulders visible. Wolverine then turns his head to the right, looking away from the camera. The background remains the same textured, light blue, with the shadow still present.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_042_sdr_1.mp4,48
"The video shows a medium shot of four characters from the X-Men film series standing in front of a large dinosaur skeleton display in a museum. From left to right, Storm, Cyclops, Jean Grey, and an unidentified man are visible. Storm is on the left, wearing a black and white embroidered jacket over a white top and black pants. Cyclops stands next to her, dressed in a dark jacket, a gray tie, and light-colored pants, with red-tinted glasses. Jean Grey is positioned to the right of Cyclops, wearing a dark shirt and pants, adorned with a necklace and a large belt buckle. An unidentified man is further to the right, wearing a light blue button-down shirt and glasses. The background features a large dinosaur skeleton, suggesting a museum setting, with light streaming in from large windows at the top.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_011_sdr_2.mp4,60
"The video starts with a medium shot of a woman with long, white hair, wearing a black jacket with intricate silver and gold embroidery, and a white top underneath. She stands in a room with light brown wooden walls on the left and a large window covered by a light-colored, vertically striped curtain on the right. She is seen from the chest up, with her left hand holding her right forearm and her right hand slightly extended forward, palm open. Her expression is serious as she looks towards the right side of the frame, then her gaze shifts downwards. The camera slowly zooms in on her as she slightly lowers her head, maintaining a serious expression.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_011_sdr_10.mp4,64
"The video starts with a close-up shot of Professor Charles Xavier (played by Patrick Stewart) looking directly at the camera, his bald head and serious expression dominating the frame. The background is slightly blurred, showing other people. The camera then smoothly dollies out, revealing a large indoor space, possibly a museum or public building. People are scattered throughout the area, some walking, others standing. A woman with long blonde hair and a black jacket embroidered with white floral patterns is visible, along with a man in a dark jacket and sunglasses. In the background, large skeletons, possibly dinosaur fossils, are partially visible. Lush green palm trees are also scattered throughout the space. The camera continues to pan and dolly, revealing more of the environment, including large glass panels and structural beams overhead, suggesting a modern architectural design. A red pillar with a flat-screen TV attached to it comes into view. The screen displays ""BREAKING NEWS"" with an image of the White House and the text ""MUTANTS ATTACK WHITEHOUSE."" The camera continues to move, showing more people in the large, open space.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_011_sdr_3.mp4,214
"The video opens with a low-angle medium shot of a man wearing glasses and a gray suit, his face illuminated by a bright, reflective surface above him. He appears to be seated or leaning forward, with his right arm slightly raised. To his left, the shoulder and arm of another individual, dressed in what appears to be a light-colored suit, are visible in the foreground. The background features a grid of shiny, metallic, and reflective surfaces, creating a futuristic or industrial setting. The lighting is bright and even, highlighting the details of the man's face and clothing.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_018_sdr_7.mp4,66
"The video captures a high-angle shot of a chaotic scene from above a dam. A torrent of water cascades down the dam, creating a powerful waterfall effect. Dark, jagged objects are caught in the gushing water, being swept downwards with force. The dam itself appears to be made of sturdy, dark grey material, possibly concrete, with visible textures. The overall visual style is realistic, emphasizing the destructive power of the water.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_114_sdr_4.mp4,48
"The video starts with a man in a white tank top, facing away from the camera, standing in a dimly lit room. He is looking towards a large pane of glass on the right side of the frame. The glass is covered in intricate, swirling frost patterns. As the video progresses, the camera slowly zooms in on the man and the frosted glass. The frost patterns continue to cover the glass, creating a detailed and icy texture. The background behind the man remains dark, with only hints of light reflecting off the frosted surface. The shot is an over-the-shoulder perspective, showing the man's back and right shoulder as he observes the glass. The visual style is realistic.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_041_sdr_8.mp4,60
"The video shows a close-up shot of a bald man, Professor X from X-Men, wearing a suit and a patterned tie, looking to his right and speaking. The camera then slightly shifts to the right, showing him looking directly at the camera with his mouth closed. The background features a large window with green and yellow foliage visible outside, suggesting an outdoor garden or trees.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_012_sdr_3.mp4,67
"The video shows a medium shot of Wolverine from the X-Men franchise, from behind, standing in a dimly lit, blue-tinted environment. He faces a translucent screen or barrier, which has a distinct, textured, and slightly rippled surface. On the other side of this barrier, a clear, dark silhouette of a person, likely Wolverine himself, is visible, with one hand raised and palm pressed against the surface, mirroring Wolverine's action. Wolverine slowly raises his right hand and presses his palm flat against the barrier, aligning his hand with the silhouette's handprint. The scene emphasizes a moment of introspection or interaction with a reflection, possibly in a cryogenic or containment setting.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_041_sdr_11.mp4,96
"The video shows a close-up shot of turbulent water crashing against a dark, rocky surface on the left side of the frame. White foam and spray scatter across the dark surface as the water vigorously churns. On the right side of the frame, a dark, angled structure, possibly part of a wall or pier, is visible, partially obscured by the splashing water. The water appears dark blue and gray in color, indicating a deep, murky quality. The shot maintains a fixed perspective, focusing entirely on the dynamic interaction between the water and the dark structures.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_114_sdr_9.mp4,118
"The video starts with a medium shot of a woman and two men in what appears to be a formal setting, possibly an office or government building, given the polished and traditional decor. The woman, with short dark hair and wearing a dark suit with a badge, stands near a light-colored wall with a visible door handle. Behind her, a shadow is cast on the wall. To her right, a man with a strong build and light hair stands, also dressed in a dark suit. Slightly to the right and forward of him, another man with lighter, possibly blonde hair and glasses, wearing a dark suit with a tie and an American flag pin, begins to walk forward. As he moves, the camera pans to the right, following him. The man with glasses walks past a dark wooden grandfather clock with a white face and Roman numerals. The camera then moves past a fireplace mantle decorated with two gold candle holders and a green leafy plant, with two framed paintings on the wall above. The man continues walking past a table with a lamp and a statue, and then past a second lamp with a large white lampshade, which temporarily obstructs the view as he exits the frame.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_012_sdr_8.mp4,75
"The video starts with a close-up, over-the-shoulder shot of a young man, presumably Andrew Detmer from Chronicle, extending his right hand forward, appearing to project a stream of fire towards two police cars parked on a grassy lawn in front of a house. The stream of fire expands rapidly into a large explosion, engulfing one of the police cars and a police officer standing near it in a fiery blast, creating a cloud of smoke and debris. The explosion continues to expand, with intense flames and smoke filling the right side of the frame, obscuring the police officer and the car. Another police officer in the background raises a rifle, seemingly reacting to the explosion. The scene unfolds on a green lawn with a large house visible in the background, surrounded by trees.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_061_sdr_3.mp4,56
"The video starts with a medium shot of a large, brightly lit room, showing a group of cameramen and crew members surrounding a teleprompter, preparing for a press conference or broadcast. The teleprompter displays the text: ""Today I've been given an opportunity to shed light on recent events, from the inside of this office, to the"". In the background, three portraits are visible on the wall, one of which appears to be a portrait of George Washington. Some crew members are wearing headsets. The man on the left of the frame is operating a camera, while another cameraman on the right is holding a camera that is not currently in use. The shot remains static throughout the video.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_121_sdr_9.mp4,110
"The video opens with a close-up shot of a transparent, futuristic room. Several bullet holes are visible on the clear glass panels, with fragments of glass suspended in the air, indicating recent impacts. The camera then pans out, revealing a man dressed in a white, futuristic suit standing in the center of the room. The room is filled with transparent furniture and technological devices, including a complex apparatus with various components and what appears to be a small table with miniature figures. The man walks forward, his reflection visible in the glass. The camera continues to pull back, showcasing the full scope of the elaborate, transparent environment and the scattered glass debris, as the man stands amidst the aftermath of the apparent gunfire. A text ""KEEP CLEAR"" appears on an archway in the foreground. The camera then tracks the man as he continues to move through the room, revealing a prone figure lying on the floor in the foreground. The man walks past the figure, maintaining his composed demeanor. The shot then cuts back to a medium shot of the man, standing alone in the glass room, with the bullet holes still visible in the background, as more glass debris falls. The visual style is sleek and futuristic, utilizing transparent materials and cool blue lighting.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_055_sdr_1.mp4,131
"The video features a medium shot of a man from the movie ""X-Men"". He is positioned in the center of the frame, seated in what appears to be an office setting. The man has short, dark hair and is wearing a dark suit with a striped dress shirt and a red tie. He is looking directly forward. Behind him, to the left, is a large window with multiple panes, through which green foliage is visible, suggesting an outdoor environment. To the right of the man, a purple flag with an emblem is partially visible. The lighting is bright and natural, illuminating the man's face and the room.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_014_sdr_4.mp4,215
"The video opens with a high-angle shot capturing a young man, likely in his late teens or early twenties, lying on his back in the snow. He is dressed in a dark blue, long-sleeved top and black pants, with checkered slip-on shoes visible on his feet. His arms are bent at the elbows, and his hands are covering his ears, giving the impression that he is either in distress or reacting to a loud noise. He is positioned in the center of the frame, surrounded by a snowy landscape with bare tree branches scattered around. As the video progresses, the camera slowly zooms in on the man, intensifying the focus on his pained expression and posture. His mouth is open as if he is screaming or shouting. The snow around him is disturbed in places, suggesting he may have fallen or struggled. The lighting is even, with a soft, natural quality, typical of an outdoor setting.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_098_sdr_6.mp4,83
"The video starts with a close-up shot of Magneto, wearing his distinctive helmet, looking towards the right side of the frame. He is positioned in the foreground, with part of the dark interior of what appears to be a cockpit or vehicle visible on the left. The background is a bright, diffused white, suggesting an exterior view from a window, possibly sky or clouds. The camera remains static throughout the shot, focusing on Magneto's face as he slightly adjusts his gaze. The overall visual style is realistic.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_107_sdr_1.mp4,60
"The video starts with a close-up shot of Mystique from X-Men, a blue-skinned character with orange eyes and scales on her face. Her head is tilted upwards, and she slowly turns her head to the left, then looks directly at the viewer, maintaining a serious expression. Her red hair is visible at the back. The background is a plain, light blue wall with a white fixture in the upper right corner. The lighting casts a slight shadow on the left side of her face as she turns. The camera remains stationary, focusing solely on her upper body and head throughout the clip.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_107_sdr_0.mp4,120
"The video starts with a close-up shot of Jean-Luc Picard's face, positioned on the right side of the frame, looking directly towards the viewer. His face is well-lit on the left side, with the right side in shadow. His eyes are clear and he has a slight smile. In the background, on the left side, a blurred window with vertical panes is visible, and below it, green plants are out of focus. The camera remains static throughout the video, keeping Picard's face in focus as he maintains eye contact with the viewer.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_064_sdr_8.mp4,78
"The video starts with a low-angle shot, looking up at a window on the side of a house with light blue siding. The window has a white frame and shows a person inside looking out. To the right of the person, a blue and white checkered curtain is visible. The roof of the house, covered with wooden shingles, takes up the bottom half of the frame. The person in the window, who appears to be a young man, is wearing a dark shirt with a graphic design on it and a necklace. As the video progresses, the person slightly shifts their gaze and a puff of smoke emanates from their mouth, indicating they are smoking. The shot remains static throughout the video.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_060_sdr_1.mp4,54
"The video starts with Wolverine from the X-Men movie series, shown from the chest up in a medium shot. He holds a phone to his ear with his right hand, looking intently at the camera. He wears a plain white t-shirt and a dark, multi-strap bracelet on his left wrist. The background features a light gray-blue house with white trim around a large glass sliding door, which reflects the outdoor greenery. Wolverine then turns to his left, revealing his back as he walks towards the glass door. The camera follows him, maintaining a medium shot as he approaches the door. Through the reflection in the glass door, another person is visible inside the house, moving around. As Wolverine gets closer, his reflection in the glass becomes clearer, showing him from the front in the reflection. The reflection also shows an indoor setting with furniture and possibly a second person in the background. The video ends with a close-up of Wolverine's reflection as he reaches the door, with the outdoor patio furniture visible through the glass on the right side of the frame.",/videogen/audio_preprocess/matrix/video/8a88c01d80744750ca0d_060_sdr_0.mp4,174
